x,y,z1,z2,z3,z4
3.5,2.35,-100.7649521,-0.007620496,0.008552872,-0.000932377
3.5,2.4,-100.7641975,-0.006504723,0.007445258,-0.000940535
3.5,2.45,-100.7635404,-0.00554068,0.006488499,-0.000947819
3.5,2.5,-100.7629673,-0.004707146,0.005661446,-0.0009543
3.5,2.55,-100.762467,-0.003986059,0.004946026,-0.000959968
3.5,2.6,-100.7620296,-0.00336192,0.004326821,-0.000964901
3.5,2.65,-100.7616467,-0.002821269,0.003790486,-0.000969217
3.5,2.7,-100.7613111,-0.002352292,0.003325315,-0.000973024
3.5,2.75,-100.7610164,-0.001944706,0.002921146,-0.00097644
3.5,2.8,-100.7607574,-0.001589994,0.002569472,-0.000979477
3.5,2.85,-100.7605294,-0.001281035,0.002263182,-0.000982147
3.5,2.9,-100.7603285,-0.001011669,0.001996163,-0.000984494
3.5,2.95,-100.7601511,-0.000776396,0.00176297,-0.000986575
3.5,3,-100.7599944,-0.000570342,0.00155879,-0.000988448
3.5,3.05,-100.7598558,-0.000389496,0.001379623,-0.000990126
3.5,3.1,-100.759733,-0.000230632,0.001222243,-0.000991611
3.5,3.15,-100.7596242,-9.10E-05,0.001083959,-0.000992926
3.5,3.2,-100.7595277,3.1764e-05,0.000962343,-0.000994107
3.5,3.25,-100.7594419,0.000140066,0.000855107,-0.000995173
3.5,3.3,-100.7593657,0.000235885,0.000760238,-0.000996123
3.5,3.35,-100.7592979,0.000320828,0.000676139,-0.000996967
3.5,3.4,-100.7592376,0.00039612,0.000601605,-0.000997725
3.5,3.45,-100.7591839,0.000462758,0.000535651,-0.000998408
3.5,3.5,-100.7591361,0.000521699,0.000477319,-0.000999018
3.5,3.55,-100.7590935,0.000573964,0.000425601,-0.000999565
3.5,3.6,-100.7590555,0.000620532,0.00037953,-0.001000063
3.5,3.65,-100.7590217,0.000662156,0.000338352,-0.001000508
3.5,3.7,-100.7589915,0.000699348,0.000301557,-0.001000905
3.5,3.75,-100.7589645,0.000732465,0.000268799,-0.001001264
3.5,3.8,-100.7589406,0.000761833,0.000239753,-0.001001586
3.5,3.85,-100.7589191,0.000787848,0.000214026,-0.001001873
3.5,3.9,-100.7589,0.000810989,0.00019114,-0.00100213
3.5,3.95,-100.7588829,0.000831739,0.000170612,-0.001002352
3.5,4,-100.7588677,0.000850444,0.000152105,-0.001002549
3.55,0.55,-100.8942308,0.273578137,-0.273099642,-0.000478495
3.55,0.6,-100.9147316,0.167312783,-0.166834492,-0.000478291
3.55,0.65,-100.9267025,0.091191693,-0.090714158,-0.000477535
3.55,0.7,-100.9325363,0.036191759,-0.035715992,-0.000475767
3.55,0.75,-100.9339246,-0.003737248,0.004209972,-0.000472724
3.55,0.8,-100.9320834,-0.032745782,0.03321421,-0.000468429
3.55,0.85,-100.9278998,-0.053733949,0.054197046,-0.000463096
3.55,0.9,-100.9220287,-0.068764247,0.069221245,-0.000456998
3.55,0.95,-100.9149591,-0.079329566,0.079779942,-0.000450376
3.55,1,-100.906591,-0.086805829,0.086881878,-7.60E-05
3.55,1.1,-100.8898069,-0.093884686,0.094313782,-0.000429096
3.55,1.15,-100.8808277,-0.095116786,0.095538572,-0.000421786
3.55,1.3,-100.8538816,-0.093041416,0.093441659,-0.000400243
3.55,1.55,-100.8128023,-0.07421734,0.074571514,-0.000354174
3.55,1.6,-100.8061347,-0.066304343,0.066643864,-0.00033952
3.55,1.65,-100.8001919,-0.058913429,0.059238545,-0.000325116
3.55,1.7,-100.7949226,-0.052081816,0.052393103,-0.000311286
3.55,1.75,-100.7902727,-0.045832001,0.046130437,-0.000298436
3.55,1.8,-100.7861993,-0.039707875,0.040208915,-0.00050104
3.55,1.85,-100.7826509,-0.034387695,0.035017991,-0.000630296
3.55,1.9,-100.7795599,-0.029841267,0.0305083,-0.000667033
3.55,1.95,-100.776869,-0.02584033,0.026533216,-0.000692886
3.55,2,-100.7745305,-0.022328121,0.023043439,-0.000715318
3.55,2.05,-100.7725005,-0.019261006,0.019995621,-0.000734615
3.55,2.1,-100.7707394,-0.01659284,0.017344096,-0.000751256
3.55,2.15,-100.7692119,-0.014278248,0.015043898,-0.00076565
3.55,2.2,-100.7678868,-0.012274638,0.013052847,-0.000778209
3.55,2.25,-100.7667368,-0.010542403,0.011331794,-0.000789391
3.55,2.3,-100.765738,-0.009045893,0.009845095,-0.000799202
3.55,2.35,-100.7648699,-0.007753432,0.008561177,-0.000807746
3.55,2.4,-100.7641147,-0.006637353,0.007452535,-0.000815183
3.55,2.45,-100.7634569,-0.00567326,0.006494934,-0.000821674
3.55,2.5,-100.7628832,-0.004839816,0.005667175,-0.000827359
3.55,2.55,-100.7623824,-0.00411867,0.004951088,-0.000832417
3.55,2.6,-100.7619446,-0.003494303,0.004331245,-0.000836941
3.55,2.65,-100.7615613,-0.00295344,0.003794353,-0.000840913
3.55,2.7,-100.7612253,-0.002484333,0.003328717,-0.000844384
3.55,2.75,-100.7609303,-0.002076749,0.002924176,-0.000847427
3.55,2.8,-100.7606711,-0.001722065,0.002572179,-0.000850114
3.55,2.85,-100.7604428,-0.001413057,0.002265581,-0.000852525
3.55,2.9,-100.7602417,-0.001143595,0.001998276,-0.000854681
3.55,2.95,-100.7600642,-0.000908253,0.001764838,-0.000856586
3.55,3,-100.7599073,-0.000702197,0.001560463,-0.000858266
3.55,3.05,-100.7597685,-0.000521367,0.001381125,-0.000859758
3.55,3.1,-100.7596456,-0.000362479,0.001223581,-0.000861102
3.55,3.15,-100.7595367,-0.000222837,0.001085146,-0.000862309
3.55,3.2,-100.75944,-0.000100024,0.000963403,-0.000863379
3.55,3.25,-100.7593542,8.267e-06,0.000856062,-0.00086433
3.55,3.3,-100.7592778,0.000104091,0.000761094,-0.000865185
3.55,3.35,-100.75921,0.000189058,0.000676899,-0.000865957
3.55,3.4,-100.7591496,0.000264357,0.000602286,-0.000866643
3.55,3.45,-100.7590959,0.000330988,0.000536266,-0.000867253
3.55,3.5,-100.759048,0.000389937,0.000477871,-0.000867808
3.55,3.55,-100.7590054,0.000442211,0.000426095,-0.000868306
3.55,3.6,-100.7589673,0.000488774,0.000379978,-0.000868753
3.55,3.65,-100.7589334,0.000530403,0.000338754,-0.000869156
3.55,3.7,-100.7589032,0.000567604,0.000301915,-0.000869519
3.55,3.75,-100.7588763,0.000600721,0.000269121,-0.000869842
3.55,3.8,-100.7588522,0.000630089,0.000240045,-0.000870134
3.55,3.85,-100.7588308,0.000656112,0.000214286,-0.000870398
3.55,3.9,-100.7588116,0.000679264,0.00019137,-0.000870634
3.55,3.95,-100.7587945,0.000700028,0.000170818,-0.000870845
3.55,4,-100.7587793,0.000718746,0.000152296,-0.000871042
3.6,0.55,-100.894186,0.2735697,-0.273100558,-0.000469142
3.6,0.65,-100.9266579,0.091181214,-0.090716184,-0.000465029
3.6,0.7,-100.932492,0.036180962,-0.035719091,-0.000461872
3.6,0.75,-100.9338806,-0.003747967,0.004205723,-0.000457756
3.6,0.8,-100.9320397,-0.032756302,0.033208985,-0.000452683
3.6,0.85,-100.9278568,-0.053744019,0.054191099,-0.000447079
3.6,0.9,-100.9219862,-0.068773952,0.069214796,-0.000440844
3.6,0.95,-100.9149173,-0.079338753,0.079773194,-0.000434441
3.6,1,-100.906584,-0.086813516,0.086885627,-7.21E-05
3.6,1.05,-100.8985634,-0.091183776,0.091604713,-0.000420937
3.6,1.15,-100.8807886,-0.095124221,0.095531585,-0.000407365
3.6,1.25,-100.8627446,-0.094467313,0.0948611,-0.000393787
3.6,1.3,-100.8538444,-0.093047763,0.09343482,-0.000387057
3.6,1.35,-100.8451036,-0.091126844,0.091507143,-0.000380299
3.6,1.4,-100.8365639,-0.088828356,0.089202079,-0.000373723
3.6,1.55,-100.8127694,-0.074216711,0.074556822,-0.000340111
3.6,1.6,-100.8061032,-0.066303984,0.066629824,-0.000325841
3.6,1.65,-100.8001618,-0.058912478,0.059224831,-0.000312353
3.6,1.7,-100.7948936,-0.052080756,0.052380147,-0.000299392
3.6,1.75,-100.790245,-0.045830931,0.046118621,-0.00028769
3.6,1.8,-100.7861603,-0.040081103,0.04039764,-0.000316536
3.6,1.85,-100.7825984,-0.03464716,0.035127544,-0.000480385
3.6,1.9,-100.7795015,-0.029962726,0.03053389,-0.000571165
3.6,1.95,-100.7768084,-0.025962434,0.026555876,-0.000593442
3.6,2,-100.7744679,-0.022449835,0.023063188,-0.000613353
3.6,2.05,-100.7724361,-0.019381869,0.020012668,-0.000630799
3.6,2.1,-100.7706735,-0.016712862,0.017358787,-0.000645925
3.6,2.15,-100.7691447,-0.014397661,0.015056607,-0.000658945
3.6,2.2,-100.7678185,-0.012393708,0.013063904,-0.000670197
3.6,2.25,-100.7666675,-0.010661599,0.011341553,-0.000679954
3.6,2.3,-100.7656679,-0.009165264,0.009853766,-0.000688502
3.6,2.35,-100.764799,-0.007872619,0.008568826,-0.000696208
3.6,2.4,-100.7640431,-0.006756153,0.007459204,-0.000703052
3.6,2.45,-100.7633847,-0.005791706,0.006500738,-0.000709032
3.6,2.5,-100.7628105,-0.004958023,0.005672246,-0.000714223
3.6,2.55,-100.7623092,-0.004236817,0.004955565,-0.000718748
3.6,2.6,-100.761871,-0.003612525,0.004335239,-0.000722713
3.6,2.65,-100.7614874,-0.00307167,0.003797902,-0.000726232
3.6,2.7,-100.7611511,-0.002602432,0.003331832,-0.0007294
3.6,2.75,-100.7608558,-0.002194711,0.002926905,-0.000732194
3.6,2.8,-100.7605963,-0.001839938,0.002574581,-0.000734643
3.6,2.85,-100.7603679,-0.001530929,0.00226772,-0.000736791
3.6,2.9,-100.7601665,-0.001261506,0.002000194,-0.000738688
3.6,2.95,-100.7599888,-0.001026161,0.001766549,-0.000740388
3.6,3,-100.7598318,-0.000820051,0.001561976,-0.000741925
3.6,3.05,-100.7596929,-0.000639179,0.001382464,-0.000743285
3.6,3.1,-100.7595699,-0.000480294,0.001224778,-0.000744484
3.6,3.15,-100.7594608,-0.000340674,0.001086223,-0.000745549
3.6,3.2,-100.7593641,-0.000217857,0.000964366,-0.000746508
3.6,3.25,-100.7592781,-0.000109544,0.000856918,-0.000747374
3.6,3.3,-100.7592018,-1.37E-05,0.00076186,-0.000748142
3.6,3.35,-100.7591338,7.1236e-05,0.000677588,-0.000748824
3.6,3.4,-100.7590734,0.000146537,0.000602902,-0.000749438
3.6,3.45,-100.7590196,0.000213177,0.000536815,-0.000749992
3.6,3.5,-100.7589717,0.000272118,0.000478367,-0.000750485
3.6,3.55,-100.758929,0.000324385,0.000426545,-0.00075093
3.6,3.6,-100.7588909,0.000370954,0.00038038,-0.000751334
3.6,3.65,-100.758857,0.00041258,0.000339116,-0.000751695
3.6,3.7,-100.7588267,0.000449778,0.000302242,-0.000752019
3.6,3.75,-100.7587997,0.0004829,0.000269413,-0.000752313
3.6,3.8,-100.7587757,0.000512268,0.000240308,-0.000752575
3.6,3.85,-100.7587542,0.000538288,0.000214526,-0.000752813
3.6,3.9,-100.7587351,0.000561447,0.000191585,-0.000753032
3.6,3.95,-100.7587179,0.000582216,0.000171017,-0.000753233
3.6,4,-100.7587027,0.000600938,0.000152485,-0.000753423
3.65,0.55,-100.8941422,0.273559718,-0.273102511,-0.000457207
3.65,0.6,-100.9146433,0.167292847,-0.166838088,-0.000454759
3.65,0.7,-100.932449,0.036170711,-0.035723028,-0.000447682
3.65,0.8,-100.9319978,-0.032766323,0.033203393,-0.000437071
3.65,0.9,-100.9219454,-0.068784174,0.069208305,-0.000424131
3.65,0.95,-100.914877,-0.07934923,0.079766487,-0.000417257
3.65,1,-100.9065775,-0.086823742,0.086888118,-6.44E-05
3.65,1.05,-100.8985246,-0.091194569,0.091597832,-0.000403262
3.65,1.1,-100.8897289,-0.093903624,0.09429989,-0.000396266
3.65,1.15,-100.8807509,-0.095135407,0.095524726,-0.00038932
3.65,1.25,-100.8627081,-0.094478901,0.094854345,-0.000375444
3.65,1.3,-100.8538087,-0.093059197,0.093428126,-0.00036893
3.65,1.35,-100.8450686,-0.091138207,0.091500503,-0.000362296
3.65,1.4,-100.8365294,-0.088839759,0.089195496,-0.000355737
3.65,1.45,-100.8282219,-0.086262524,0.08661177,-0.000349246
3.65,1.55,-100.8127381,-0.074218332,0.074540584,-0.000322251
3.65,1.6,-100.8060733,-0.066309216,0.066615806,-0.000306589
3.65,1.65,-100.8001331,-0.058918799,0.059212218,-0.000293418
3.65,1.7,-100.7948662,-0.052086519,0.052368685,-0.000282167
3.65,1.8,-100.7861345,-0.040173687,0.0404357,-0.000262013
3.65,1.85,-100.7825602,-0.034953319,0.035271028,-0.00031771
3.65,1.95,-100.7767564,-0.026065628,0.026575407,-0.000509779
3.65,2.05,-100.7723808,-0.01948614,0.020027975,-0.000541835
3.65,2.1,-100.7706169,-0.01681688,0.017372129,-0.000555249
3.65,2.15,-100.7690869,-0.014501123,0.015068141,-0.000567018
3.65,2.2,-100.7677597,-0.012496621,0.013073855,-0.000577234
3.65,2.25,-100.7666078,-0.010764138,0.011350196,-0.000586058
3.65,2.3,-100.7656074,-0.009267608,0.009861373,-0.000593765
3.65,2.35,-100.7647379,-0.007975074,0.008575599,-0.000600525
3.65,2.4,-100.7639813,-0.006858787,0.007465242,-0.000606455
3.65,2.45,-100.7633224,-0.005894299,0.006506058,-0.000611758
3.65,2.5,-100.7627478,-0.005060393,0.005676881,-0.000616488
3.65,2.55,-100.7622461,-0.004338977,0.004959601,-0.000620624
3.65,2.6,-100.7618075,-0.003714542,0.004338768,-0.000624227
3.65,2.65,-100.7614236,-0.003173648,0.003801017,-0.000627369
3.65,2.7,-100.761087,-0.002704488,0.003334616,-0.000630127
3.65,2.75,-100.7607915,-0.002296822,0.002929389,-0.000632567
3.65,2.8,-100.7605317,-0.001942002,0.00257677,-0.000634768
3.65,2.85,-100.7603031,-0.001632918,0.002269642,-0.000636724
3.65,2.9,-100.7601016,-0.001363443,0.002001887,-0.000638444
3.65,2.95,-100.7599237,-0.001128102,0.00176806,-0.000639958
3.65,3,-100.7597666,-0.000922036,0.001563334,-0.000641298
3.65,3.05,-100.7596275,-0.000741184,0.001383679,-0.000642495
3.65,3.1,-100.7595044,-0.000582274,0.001225852,-0.000643579
3.65,3.15,-100.7593953,-0.000442634,0.001087175,-0.000644541
3.65,3.2,-100.7592984,-0.000319826,0.000965218,-0.000645392
3.65,3.25,-100.7592124,-0.000211539,0.000857687,-0.000646148
3.65,3.3,-100.759136,-0.000115717,0.000762547,-0.00064683
3.65,3.35,-100.759068,-3.08E-05,0.000678198,-0.000647444
3.65,3.4,-100.7590075,4.454e-05,0.000603448,-0.000647988
3.65,3.45,-100.7589537,0.000111165,0.000537309,-0.000648474
3.65,3.5,-100.7589057,0.000170105,0.00047881,-0.000648915
3.65,3.55,-100.758863,0.000222369,0.000426943,-0.000649312
3.65,3.6,-100.7588249,0.000268926,0.000380742,-0.000649668
3.65,3.65,-100.7587909,0.000310551,0.000339439,-0.000649991
3.65,3.7,-100.7587606,0.000347749,0.000302531,-0.00065028
3.65,3.75,-100.7587336,0.000380863,0.000269676,-0.000650539
3.65,3.8,-100.7587095,0.000410231,0.000240545,-0.000650775
3.65,3.85,-100.758688,0.000436248,0.000214742,-0.00065099
3.65,3.9,-100.7586688,0.000459402,0.000191787,-0.000651189
3.65,3.95,-100.7586517,0.000480172,0.000171206,-0.000651378
3.65,4,-100.7586364,0.000498891,0.000152664,-0.000651556
3.7,0.5,-100.8616131,0.42384636,-0.423397731,-0.000448629
3.7,0.55,-100.8940995,0.273550336,-0.273105445,-0.000444891
3.7,0.6,-100.9146009,0.167282673,-0.166841627,-0.000441046
3.7,0.7,-100.9324074,0.036158712,-0.035728283,-0.000430429
3.7,0.75,-100.933797,-0.003770731,0.004194847,-0.000424115
3.7,0.8,-100.9319574,-0.032779621,0.033196796,-0.000417175
3.7,0.85,-100.9277755,-0.053768104,0.054178019,-0.000409915
3.7,0.9,-100.9219063,-0.068798668,0.069201171,-0.000402504
3.7,0.95,-100.9148386,-0.079364235,0.079759289,-0.000395054
3.7,1,-100.9065719,-0.086835354,0.086889434,-5.41E-05
3.7,1.1,-100.8896925,-0.093919773,0.094292819,-0.000373046
3.7,1.15,-100.8807152,-0.095151834,0.09551775,-0.000365915
3.7,1.2,-100.8716777,-0.095255368,0.095614168,-0.000358801
3.7,1.25,-100.8626737,-0.094495836,0.094847568,-0.000351732
3.7,1.3,-100.8537749,-0.093076182,0.093421453,-0.000345271
3.7,1.4,-100.8364968,-0.088856985,0.089188997,-0.000332012
3.7,1.6,-100.8060452,-0.06631445,0.066601747,-0.000287297
3.7,1.65,-100.8001062,-0.058925265,0.05920049,-0.000275226
3.7,1.7,-100.7948404,-0.052093605,0.052358686,-0.000265081
3.7,1.75,-100.7901936,-0.045842518,0.046098635,-0.000256117
3.7,1.8,-100.7861105,-0.040179061,0.040426906,-0.000247846
3.7,1.85,-100.7825357,-0.035095631,0.035335562,-0.000239931
3.7,1.9,-100.7794171,-0.030428082,0.030730557,-0.000302475
3.7,1.95,-100.7767124,-0.026208796,0.026620889,-0.000412093
3.7,2,-100.7743679,-0.022642663,0.023095465,-0.000452801
3.7,2.05,-100.7723333,-0.019575123,0.020041051,-0.000465929
3.7,2.1,-100.7705682,-0.01690639,0.017383731,-0.000477342
3.7,2.15,-100.7690372,-0.014591089,0.015078424,-0.000487334
3.7,2.2,-100.767709,-0.012586539,0.013082858,-0.000496319
3.7,2.25,-100.7665564,-0.010853761,0.011358068,-0.000504307
3.7,2.3,-100.7655553,-0.009356908,0.009868245,-0.000511338
3.7,2.35,-100.7646851,-0.008064144,0.008581592,-0.000517449
3.7,2.4,-100.7639281,-0.006947729,0.007470484,-0.000522755
3.7,2.45,-100.7632687,-0.005983307,0.006510696,-0.000527388
3.7,2.5,-100.7626936,-0.005149575,0.005681018,-0.000531443
3.7,2.55,-100.7621916,-0.004428221,0.004963267,-0.000535046
3.7,2.6,-100.7617527,-0.003803681,0.004341975,-0.000538294
3.7,2.65,-100.7613684,-0.003262671,0.003803817,-0.000541146
3.7,2.7,-100.7610316,-0.002793425,0.003337067,-0.000543642
3.7,2.75,-100.7607359,-0.002385728,0.002931549,-0.00054582
3.7,2.8,-100.760476,-0.002030965,0.002578698,-0.000547733
3.7,2.85,-100.7602472,-0.001721947,0.002271367,-0.00054942
3.7,2.9,-100.7600455,-0.001452485,0.002003422,-0.000550937
3.7,2.95,-100.7598675,-0.001217107,0.001769415,-0.000552308
3.7,3,-100.7597102,-0.001011011,0.001564529,-0.000553519
3.7,3.05,-100.7595711,-0.000830155,0.001384739,-0.000554584
3.7,3.1,-100.7594478,-0.000671282,0.001226805,-0.000555523
3.7,3.15,-100.7593386,-0.000531671,0.00108803,-0.000556359
3.7,3.2,-100.7592417,-0.000408861,0.000965978,-0.000557117
3.7,3.25,-100.7591556,-0.000300565,0.000858361,-0.000557796
3.7,3.3,-100.7590791,-0.000204753,0.00076315,-0.000558397
3.7,3.35,-100.7590111,-0.000119812,0.000678741,-0.000558929
3.7,3.4,-100.7589505,-4.45E-05,0.000603934,-0.000559409
3.7,3.45,-100.7588967,2.2101e-05,0.000537741,-0.000559842
3.7,3.5,-100.7588487,8.1026e-05,0.000479202,-0.000560228
3.7,3.55,-100.7588059,0.000133277,0.000427298,-0.000560575
3.7,3.6,-100.7587678,0.000179832,0.00038106,-0.000560892
3.7,3.65,-100.7587337,0.000221448,0.000339727,-0.000561175
3.7,3.7,-100.7587034,0.00025864,0.00030279,-0.00056143
3.7,3.75,-100.7586764,0.000291754,0.000269907,-0.000561661
3.7,3.8,-100.7586523,0.000321111,0.000240757,-0.000561868
3.7,3.85,-100.7586308,0.000347123,0.000214937,-0.00056206
3.7,3.9,-100.7586116,0.000370268,0.000191971,-0.000562239
3.7,3.95,-100.7585945,0.000391028,0.000171383,-0.000562411
3.7,4,-100.7585792,0.000409747,0.00015283,-0.000562577
3.75,0.5,-100.8615714,0.423838162,-0.423401979,-0.000436183
3.75,0.55,-100.8940581,0.27354086,-0.273110198,-0.000430661
3.75,0.6,-100.91456,0.16727165,-0.166847062,-0.000424588
3.75,0.65,-100.9265322,0.091147331,-0.090729801,-0.00041753
3.75,0.7,-100.9323677,0.03614549,-0.035735215,-0.000410275
3.75,0.75,-100.933758,-0.003785211,0.004187401,-0.000402191
3.75,0.8,-100.9319191,-0.032795205,0.033189079,-0.000393874
3.75,0.85,-100.9277378,-0.053785008,0.054170202,-0.000385194
3.75,0.95,-100.9148024,-0.079382645,0.079751574,-0.000368929
3.75,1,-100.9065673,-0.08684458,0.08688982,-4.52E-05
3.75,1.05,-100.8984528,-0.091229401,0.091583252,-0.00035385
3.75,1.1,-100.8896585,-0.093939069,0.094285541,-0.000346473
3.75,1.15,-100.8806817,-0.095171674,0.095510638,-0.000338965
3.75,1.25,-100.8626418,-0.094515184,0.094840793,-0.000325609
3.75,1.3,-100.8537435,-0.09309579,0.093414834,-0.000319044
3.75,1.35,-100.8450047,-0.091174945,0.091487453,-0.000312508
3.75,1.4,-100.8364667,-0.088876386,0.089182669,-0.000306283
3.75,1.45,-100.8281603,-0.086298948,0.08659915,-0.000300202
3.75,1.5,-100.8201145,-0.082617044,0.082909733,-0.000292689
3.75,1.6,-100.8060189,-0.066319331,0.06659063,-0.000271299
3.75,1.65,-100.8000808,-0.058928766,0.059190368,-0.000261602
3.75,1.7,-100.7948159,-0.05209646,0.052349214,-0.000252754
3.75,1.75,-100.7901699,-0.045846494,0.04609006,-0.000243566
3.75,1.8,-100.7860876,-0.040183554,0.040419119,-0.000235565
3.75,1.9,-100.7793939,-0.030575507,0.030796489,-0.000220982
3.75,2,-100.7743289,-0.022758121,0.023127586,-0.000369464
3.75,2.05,-100.7722925,-0.019652822,0.020052579,-0.000399757
3.75,2.1,-100.7705264,-0.016983872,0.017393713,-0.00040984
3.75,2.15,-100.7689945,-0.014668572,0.015087146,-0.000418575
3.75,2.25,-100.7665122,-0.010932057,0.011365099,-0.000433042
3.75,2.3,-100.7655104,-0.009435281,0.00987446,-0.000439179
3.75,2.35,-100.7646398,-0.008142344,0.008587005,-0.000444661
3.75,2.4,-100.7638822,-0.007025737,0.007475187,-0.00044945
3.75,2.45,-100.7632224,-0.00606117,0.006514789,-0.000453619
3.75,2.5,-100.762647,-0.005227362,0.005684598,-0.000457237
3.75,2.55,-100.7621446,-0.004506028,0.004966425,-0.000460398
3.75,2.6,-100.7617054,-0.00388163,0.004344798,-0.000463168
3.75,2.65,-100.761321,-0.003340719,0.003806333,-0.000465614
3.75,2.7,-100.7609839,-0.002871455,0.003339283,-0.000467828
3.75,2.75,-100.760688,-0.002463693,0.002933487,-0.000469795
3.75,2.8,-100.7604279,-0.002108876,0.002580395,-0.000471519
3.75,2.85,-100.7601989,-0.001799834,0.002272862,-0.000473027
3.75,2.9,-100.7599971,-0.001530403,0.002004757,-0.000474355
3.75,2.95,-100.759819,-0.001295086,0.001770617,-0.00047553
3.75,3,-100.7596616,-0.001089026,0.001565605,-0.000476579
3.75,3.05,-100.7595224,-0.000908157,0.001385688,-0.000477531
3.75,3.1,-100.7593991,-0.000749265,0.001227641,-0.000478375
3.75,3.15,-100.7592898,-0.000609651,0.001088771,-0.00047912
3.75,3.2,-100.7591928,-0.000486869,0.000966644,-0.000479776
3.75,3.25,-100.7591067,-0.000378602,0.000858961,-0.000480359
3.75,3.3,-100.7590301,-0.000282798,0.000763685,-0.000480887
3.75,3.35,-100.758962,-0.000197852,0.000679214,-0.000481362
3.75,3.4,-100.7589014,-0.000122575,0.000604357,-0.000481782
3.75,3.5,-100.7587995,2.947e-06,0.000479546,-0.000482492
3.75,3.55,-100.7587567,5.5192e-05,0.000427607,-0.000482799
3.75,3.6,-100.7587185,0.000101732,0.000381341,-0.000483073
3.75,3.65,-100.7586845,0.000143343,0.000339978,-0.000483322
3.75,3.7,-100.7586541,0.000180529,0.000303016,-0.000483545
3.75,3.8,-100.758603,0.000242986,0.000240943,-0.000483929
3.75,3.85,-100.7585815,0.000268986,0.000215111,-0.000484097
3.75,3.9,-100.7585622,0.000292121,0.000192136,-0.000484257
3.75,3.95,-100.7585451,0.000312866,0.000171545,-0.00048441
3.75,4,-100.7585298,0.000331578,0.000152983,-0.000484561
3.8,0.5,-100.8615308,0.423829601,-0.423407908,-0.000421692
3.8,0.55,-100.8940182,0.273531482,-0.273116809,-0.000414673
3.8,0.6,-100.9145207,0.16726134,-0.166854507,-0.000406834
3.8,0.65,-100.9264937,0.091136014,-0.090738033,-0.000397981
3.8,0.7,-100.93233,0.036132868,-0.03574398,-0.000388888
